customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,Contract_One year,Contract_Two year
0274-JKUJR,No,Male,0,Yes,Yes,7,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,No,Mailed check,58.85,465.7,False,False
0277-BKSQP,No,Male,0,Yes,Yes,8,Yes,No,DSL,No,No,No,No,Yes,No,Yes,Electronic check,54.4,475.1,False,False
0277-ORXQS,No,Male,0,Yes,Yes,66,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,No,Bank transfer (automatic),50.55,3364.55,False,True
0278-YXOOG,Yes,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,21.05,113.85,False,False
0280-XJGEX,Yes,Male,0,No,No,49,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),103.7,5036.3,False,False
0281-CNTZX,No,Male,0,Yes,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer (automatic),19.95,1234.8,False,True
0282-NVSJS,No,Female,1,Yes,Yes,12,No,No phone service,DSL,No,No,No,Yes,No,No,Yes,Mailed check,29.3,355.9,False,False
0285-INHLN,No,Male,0,Yes,Yes,27,Yes,No,DSL,Yes,Yes,No,No,No,No,Yes,Credit card (automatic),54.75,1510.3,False,False
0289-IVARM,No,Female,0,No,No,35,Yes,No,DSL,Yes,Yes,Yes,No,No,No,No,Electronic check,60.55,1982.6,False,False
0292-WEGCH,No,Female,0,Yes,Yes,54,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Electronic check,86.2,4524.05,False,False
0295-PPHDO,Yes,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,Electronic check,95.45,95.45,False,False
0295-QVKPB,No,Male,0,No,No,5,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Yes,Credit card (automatic),63.95,318.1,False,False
0297-RBCSG,No,Male,0,No,No,19,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Yes,Bank transfer (automatic),65.35,1231.85,True,False
0298-XACET,No,Male,0,Yes,Yes,52,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,No,Mailed check,50.2,2554.0,False,True
0301-FIDRB,No,Female,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),63.8,4684.3,False,True
0301-KOBTQ,No,Male,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer (automatic),20.05,614.45,False,True
0302-JOIVN,Yes,Female,0,Yes,No,8,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,No,Electronic check,101.15,842.9,False,False
0303-UNCIP,No,Male,0,No,No,41,Yes,Yes,DSL,No,No,Yes,No,No,Yes,No,Mailed check,65.0,2531.8,True,False
0303-WMMRN,No,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,19.25,86.05,False,False
0305-SQECB,No,Female,0,No,Yes,11,No,No phone service,DSL,Yes,No,No,Yes,No,No,Yes,Mailed check,36.05,402.6,True,False
0306-JAELE,Yes,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,Electronic check,96.1,453.4,False,False
0307-BCOPK,No,Female,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.05,326.65,True,False
0308-GIQJT,No,Male,1,No,No,71,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,No,Bank transfer (automatic),105.75,7382.85,True,False
0308-IVGOK,No,Female,0,No,No,11,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Yes,Credit card (automatic),40.4,422.6,True,False
0310-MVLET,Yes,Female,0,Yes,Yes,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Electronic check,99.15,6010.05,False,False
0310-SUCIN,No,Female,0,Yes,No,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),84.8,6046.1,True,False
0310-VQXAM,No,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.85,178.8,False,False
0311-QYWSS,No,Female,0,No,No,6,Yes,No,DSL,Yes,No,No,No,No,No,Yes,Electronic check,49.45,314.6,False,False
0311-UNPFF,Yes,Female,0,No,No,26,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,Bank transfer (automatic),88.8,2274.35,False,False
0314-TKOSI,No,Female,0,No,No,6,Yes,No,DSL,Yes,Yes,No,No,No,No,No,Mailed check,55.15,322.9,False,False
0315-LVCRK,No,Male,0,No,No,11,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,No,Electronic check,84.8,888.75,False,False
0318-QUUOB,Yes,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,Electronic check,80.55,80.55,False,False
0318-ZOPWS,No,Female,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer (automatic),20.15,973.35,False,True
0319-QZTCO,No,Female,0,Yes,Yes,3,Yes,No,DSL,No,Yes,No,No,Yes,No,Yes,Credit card (automatic),58.7,168.6,False,False
0320-DWVTU,No,Female,0,No,No,53,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,No,Mailed check,99.5,5424.25,False,True
0320-JDNQG,Yes,Male,0,Yes,Yes,23,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Yes,Electronic check,99.85,2331.3,False,False
0322-CHQRU,Yes,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,No,Electronic check,45.35,89.5,False,False
0322-YINQP,Yes,Male,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Yes,Mailed check,48.55,48.55,False,False
0323-XWWTN,No,Male,0,No,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,26.4,121.25,False,True
0324-BRPCJ,Yes,Female,1,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Electronic check,100.2,6851.65,False,False
0325-XBFAC,Yes,Male,0,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Electronic check,94.7,740.3,False,False
0326-VDYXE,No,Female,0,Yes,No,70,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Electronic check,97.65,6982.5,True,False
0327-WFZSY,No,Male,0,Yes,Yes,39,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,No,Electronic check,100.0,3835.55,True,False
0328-GRPMV,Yes,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,70.1,70.1,False,False
0329-GTIAJ,Yes,Female,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,Electronic check,97.9,315.3,False,False
0330-BGYZE,No,Male,0,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,No,Bank transfer (automatic),102.5,6157.6,True,False
0330-IVZHA,Yes,Female,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,No,Electronic check,69.95,330.15,False,False
0334-GDDSO,Yes,Male,1,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Yes,Electronic check,81.35,233.7,False,False
0334-ZFJSR,No,Female,0,Yes,No,55,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Yes,Credit card (automatic),66.05,3462.1,True,False
0336-KXKFK,No,Male,0,No,No,72,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),61.2,4390.25,False,True
0336-PIKEI,No,Male,1,Yes,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Bank transfer (automatic),74.4,5360.75,False,True
0337-CNPZE,Yes,Female,0,No,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,106.3,4443.45,False,False
0343-QLUZP,No,Male,0,No,No,60,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,No,Bank transfer (automatic),39.6,2424.5,False,True
0345-HKJVM,Yes,Female,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,No,Electronic check,89.3,577.6,False,False
0345-XMMUG,No,Female,0,Yes,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),108.9,4854.3,False,True
0347-UBKUZ,No,Female,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.9,320.45,False,False
0348-SDKOL,Yes,Female,0,Yes,No,58,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),102.1,5885.4,False,False
0354-VXMJC,No,Male,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),19.6,426.65,False,True
0354-WYROK,Yes,Female,1,Yes,Yes,31,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Electronic check,98.9,2911.3,False,False
0356-ERHVT,No,Male,0,Yes,No,11,Yes,No,DSL,No,No,No,No,No,No,Yes,Bank transfer (automatic),45.9,521.9,False,False
0356-OBMAC,No,Female,1,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Yes,Bank transfer (automatic),99.9,5706.3,False,True
0357-NVCRI,No,Female,0,No,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),20.05,471.7,False,False
0361-HJRDX,No,Female,0,No,No,68,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),64.35,4539.6,False,True
0362-RAOQO,No,Female,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),19.65,830.25,False,True
0362-ZBZWJ,Yes,Male,0,No,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,Electronic check,84.9,3067.2,False,False
0363-QJVFX,Yes,Male,0,No,No,32,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Credit card (automatic),108.15,3432.9,False,False
0363-SVHYR,No,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Bank transfer (automatic),86.85,6263.8,False,True
0365-BZUWY,No,Male,0,Yes,No,17,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,102.55,1742.5,False,False
0365-GXEZS,No,Male,0,Yes,No,18,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,No,Electronic check,78.2,1468.75,False,False
0365-TRTPY,No,Female,0,No,No,37,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,No,Bank transfer (automatic),91.2,3382.3,False,False
0366-NQSHS,No,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.35,46.35,False,False
0369-ZGOVK,No,Female,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,Bank transfer (automatic),70.4,1992.2,True,False
0373-AIVNJ,No,Male,0,No,No,9,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,No,Mailed check,39.55,373.0,True,False
0374-AACSZ,No,Female,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,No,Electronic check,50.15,50.15,False,False
0374-FIUCA,No,Male,0,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card (automatic),20.4,1414.45,False,True
0374-IOEGQ,No,Female,0,No,No,3,Yes,No,DSL,No,No,No,No,No,No,No,Electronic check,44.6,122.7,False,False
0375-HVGXO,Yes,Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,Yes,No,Yes,Electronic check,34.7,34.7,False,False
0376-OIWME,No,Male,0,Yes,No,36,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,Electronic check,93.6,3366.05,False,False
0376-YMCJC,Yes,Male,0,No,No,23,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Yes,Electronic check,90.6,1943.2,False,False
0377-JBKKT,No,Male,0,Yes,Yes,22,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Yes,Mailed check,57.95,1271.8,False,False
0378-CJKPV,No,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),112.1,7965.95,False,True
0378-NHQXU,Yes,Female,0,Yes,Yes,17,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,No,Electronic check,88.25,1460.65,False,False
0378-TOVMS,Yes,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,No,Electronic check,85.8,272.2,False,False
0378-XSZPU,Yes,Male,0,Yes,No,58,Yes,No,DSL,Yes,Yes,Yes,No,No,No,No,Credit card (automatic),60.3,3563.8,True,False
0379-DJQHR,No,Male,0,Yes,Yes,67,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,No,Credit card (automatic),81.35,5398.6,False,True
0380-NEAVX,No,Male,1,No,No,34,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,99.85,3343.15,True,False
0380-ZCSBI,No,Male,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),20.0,198.7,False,False
0383-CLDDA,No,Female,0,No,No,69,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),85.35,5897.4,False,True
0384-LPITE,No,Male,0,No,No,40,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,No,Credit card (automatic),62.05,2511.55,True,False
0384-RVBPI,No,Male,0,No,No,20,Yes,No,DSL,Yes,No,Yes,No,No,Yes,No,Credit card (automatic),64.4,1398.6,False,False
0386-CWRGM,No,Female,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.4,967.85,False,True
0388-EOPEX,Yes,Female,0,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Yes,Electronic check,74.4,139.4,False,False
0390-DCFDQ,Yes,Female,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,Mailed check,70.45,70.45,False,False
0392-BZIUW,No,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes,Credit card (automatic),105.0,7589.8,False,True
0394-YONDK,No,Male,0,Yes,Yes,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),25.15,1790.15,False,True
0396-HUJBP,No,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.3,44.4,False,False
0396-UKGAI,No,Male,0,No,Yes,23,Yes,No,DSL,No,Yes,No,Yes,No,No,Yes,Bank transfer (automatic),55.3,1284.2,False,False
0396-YCHWO,No,Male,0,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,Electronic check,95.4,3474.2,False,False
0397-GZBBC,Yes,Male,1,Yes,No,59,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,Bank transfer (automatic),93.85,5574.75,False,False
0397-ZXWQF,No,Male,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),20.5,1430.95,False,True
0401-WDBXM,No,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),105.55,7542.25,False,True
0402-CQAJN,Yes,Female,0,No,No,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),101.9,3545.35,False,False
0402-OAMEN,No,Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),24.45,1709.1,False,True
0404-AHASP,No,Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),19.7,1421.9,False,True
0404-SWRVG,Yes,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,74.4,229.55,False,False
0406-BPDVR,Yes,Female,1,Yes,No,54,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Credit card (automatic),101.5,5373.1,True,False
0407-BDJKB,Yes,Male,0,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Yes,Electronic check,95.75,5742.9,False,False
0409-WTMPL,No,Female,0,Yes,No,58,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Credit card (automatic),110.65,6526.65,True,False
0410-IPFTY,No,Female,0,Yes,No,31,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Yes,Bank transfer (automatic),83.85,2674.15,False,False
0411-EZJZE,No,Female,0,No,No,3,Yes,Yes,DSL,No,No,No,No,Yes,No,Yes,Electronic check,60.25,170.5,False,False
0412-UCCNP,No,Male,0,No,No,55,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Yes,Electronic check,59.2,3175.85,False,True
0415-MOSGF,Yes,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,No,Mailed check,44.4,44.4,False,False
0419-YAAPX,No,Male,0,Yes,No,49,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Yes,Credit card (automatic),85.3,4297.95,False,False
0420-BWTPW,Yes,Male,0,No,Yes,8,No,No phone service,DSL,No,No,No,No,No,No,No,Mailed check,25.5,215.2,False,False
0420-HLGXF,No,Female,1,No,No,39,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Electronic check,99.75,4036.0,False,False
0420-TXVSG,No,Male,0,Yes,No,66,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Yes,Credit card (automatic),66.1,4428.45,False,True
0422-OHQHQ,No,Female,0,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.55,295.95,True,False
0422-UXFAP,No,Female,0,Yes,No,51,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Electronic check,98.85,4947.55,True,False
0423-UDIJQ,No,Male,1,No,No,9,Yes,No,DSL,No,No,No,Yes,No,No,No,Mailed check,49.2,447.9,False,False
0426-TIRNE,Yes,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.9,20.9,False,False
0428-AXXLJ,No,Male,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer (automatic),19.5,516.3,True,False
0428-IKYCP,No,Male,0,Yes,No,22,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Yes,Bank transfer (automatic),87.0,1850.65,False,False
0430-IHCDJ,No,Male,0,No,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Yes,Electronic check,49.0,749.25,False,False
0431-APWVY,Yes,Female,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,Bank transfer (automatic),90.1,2598.95,True,False
0432-CAJZV,No,Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,No,Mailed check,90.7,237.65,False,False
0434-CSFON,No,Female,0,Yes,No,47,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Electronic check,100.5,4707.1,False,False
0436-TWFFZ,No,Female,0,No,No,67,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Mailed check,85.25,5714.2,False,True
0439-IFYUN,No,Female,1,No,No,18,Yes,No,Fiber optic,No,Yes,No,No,No,No,Yes,Electronic check,74.7,1294.6,False,False
0440-EKDCF,No,Male,0,Yes,No,62,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Yes,Credit card (automatic),60.15,3753.2,False,True
0440-MOGPM,No,Female,0,No,No,41,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,80.55,3263.9,True,False
0440-QEXBZ,No,Female,0,No,No,44,Yes,Yes,DSL,No,No,No,No,No,No,Yes,Mailed check,50.15,2139.1,False,False
0440-UEDAI,No,Female,0,No,No,53,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Yes,Credit card (automatic),94.45,5042.75,True,False
0442-TDYUO,No,Male,0,Yes,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,20.05,1036.0,False,True
0442-ZXKVS,No,Female,1,Yes,No,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),115.6,6431.05,True,False
0447-BEMNG,Yes,Female,0,Yes,No,48,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Yes,Bank transfer (automatic),45.3,2145.0,False,False
0447-RXSGD,No,Male,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Bank transfer (automatic),99.65,2404.85,False,False
0454-OKRCT,No,Male,0,No,No,33,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,No,Bank transfer (automatic),80.6,2651.1,False,True
0455-ENTCR,No,Male,0,Yes,No,66,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,No,Electronic check,85.25,5538.35,False,True
0455-XFASS,No,Female,0,Yes,Yes,3,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,69.55,200.2,False,False
0458-HEUZG,No,Female,0,No,No,13,No,No phone service,DSL,No,No,Yes,Yes,No,No,No,Mailed check,35.4,450.4,False,True
0459-SPZHJ,No,Male,0,Yes,Yes,63,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,No,Credit card (automatic),83.5,5435.0,False,True
0461-CVKMU,Yes,Female,0,Yes,Yes,23,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,No,Electronic check,83.8,1900.25,False,False
0463-TXOAK,No,Male,0,No,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),25.6,1334.5,False,True
0463-WZZKO,No,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card (automatic),20.75,67.1,False,False
0463-ZSDNT,No,Male,0,No,No,10,Yes,No,DSL,No,No,No,No,No,Yes,Yes,Bank transfer (automatic),56.75,503.25,False,False
0464-WJTKO,No,Female,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),20.1,1460.85,False,True
0468-YRPXN,No,Male,0,No,No,29,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),98.8,2807.1,False,False
0471-ARVMX,No,Female,1,Yes,No,62,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes,Electronic check,104.85,6312.9,True,False
0471-LVHGK,Yes,Male,0,Yes,No,41,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,Electronic check,73.0,3001.2,True,False
0475-RIJEP,Yes,Male,0,No,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Yes,Electronic check,77.85,3365.85,False,False
0479-HMSWA,No,Female,0,No,Yes,26,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Electronic check,105.45,2715.3,False,True
0480-BIXDE,No,Female,0,Yes,No,19,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Electronic check,96.8,1743.05,False,False
0480-KYJVA,No,Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),24.25,1784.5,False,True
0481-SUMCB,No,Female,1,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),102.15,4735.35,True,False
0484-FFVBJ,No,Male,0,No,No,32,Yes,No,DSL,No,No,No,No,Yes,Yes,Yes,Bank transfer (automatic),64.85,2010.95,True,False
0484-JPBRU,No,Male,0,No,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer (automatic),25.25,996.45,False,False
0485-ZBSLN,No,Male,0,Yes,Yes,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),24.75,1715.1,False,True
0486-HECZI,Yes,Male,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Yes,Electronic check,96.75,5238.9,False,False
0486-LGCCH,No,Male,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.65,225.75,False,True
0487-CRLZF,No,Female,0,No,No,49,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),74.45,3721.9,False,True
